timestamps,open,high,low,close,volume,amount
2024-01-03 07:15:00,51.31,51.75,50.2,51.56,17570695,903758798
2024-01-03 07:20:00,50.87,51.16,50.46,50.75,19113633,971210733
2024-01-03 07:25:00,49.95,50.35,49.58,50.29,5640028,282671191
2024-01-03 07:30:00,49.9,50.15,49.19,49.69,8726356,434514177
2024-01-03 07:35:00,49.48,50.45,49.4,49.79,5241055,260138585
2024-01-03 07:40:00,48.39,48.72,48.11,48.26,26309267,1271375087
2024-01-03 07:45:00,48.35,48.36,47.92,48.2,6183569,298487225
2024-01-03 07:50:00,48.03,48.44,47.93,48.19,5749300,276595269
2024-01-03 07:55:00,47.06,47.68,46.68,46.93,23014829,1081613941
2024-01-03 08:00:00,46.39,46.57,46.2,46.33,7032043,326029155
2024-01-03 08:05:00,45.61,46.12,45.57,45.74,15324057,699906220
2024-01-03 08:10:00,44.55,45.07,44.21,44.77,18853957,842009987
2024-01-03 08:15:00,43.62,44.39,43.35,44.05,14134307,619579317
2024-01-03 08:20:00,43.3,43.54,43.22,43.23,20082579,868857882
2024-01-03 08:25:00,43.06,43.78,42.75,43.4,8403026,363262885
2024-01-03 08:30:00,43.31,43.61,43.06,43.29,4396594,190374234
2024-01-03 08:35:00,43.24,43.38,43.05,43.3,4721129,204275215
2024-01-03 08:40:00,43.26,43.34,43.0,43.11,7079234,305728624
2024-01-03 08:45:00,42.24,42.5,42.15,42.3,8064288,340861641
2024-01-03 08:50:00,41.63,42.19,41.4,41.7,17610464,733804820
2024-01-03 08:55:00,41.6,41.83,41.43,41.45,5060580,210141513
2024-01-03 09:00:00,40.71,41.04,40.63,40.64,17838411,725506261
2024-01-03 09:05:00,40.53,40.74,40.42,40.46,7200945,291595623
2024-01-03 09:10:00,40.08,40.33,39.82,39.98,5766001,230806016
2024-01-03 09:15:00,39.16,39.76,38.87,39.46,16395467,644561129
2024-01-03 09:20:00,39.44,39.9,38.74,39.29,9685244,381295913
2024-01-03 09:25:00,39.16,39.31,38.82,39.04,8430968,329659756
2024-01-03 09:30:00,38.34,38.57,38.2,38.54,8348002,320920153
2024-01-03 09:35:00,38.47,38.59,38.25,38.51,3338753,128503996
2024-01-03 09:40:00,37.79,38.09,37.72,37.8,12374659,467715537
2024-01-03 09:45:00,37.58,37.77,37.44,37.61,5699407,214271613
2024-01-03 09:50:00,37.47,37.53,37.25,37.41,7687035,287814494
2024-01-03 09:55:00,37.21,37.27,36.63,36.95,16492020,611492262
2024-01-03 10:00:00,36.87,37.02,36.38,36.67,9356196,344049512
2024-01-03 10:05:00,35.71,36.31,35.39,35.95,20866759,747617800
2024-01-03 10:10:00,35.96,36.0,35.53,35.85,7264622,260855383
2024-01-03 10:15:00,35.68,35.81,35.21,35.44,10481906,372734876
2024-01-03 10:20:00,35.01,35.29,34.61,34.94,16389721,573250312
2024-01-03 10:25:00,35.08,35.48,34.84,34.89,5645892,197498079
2024-01-03 10:30:00,34.69,34.87,33.73,34.34,17553644,605894032
2024-01-03 10:35:00,33.79,33.95,33.24,33.62,12381996,417356419
2024-01-03 10:40:00,32.91,33.07,32.81,32.87,10208694,335806181
2024-01-03 10:45:00,32.88,32.91,32.4,32.7,10279121,337048492
2024-01-03 10:50:00,32.07,32.43,31.94,32.05,16452661,527470005
2024-01-03 10:55:00,32.18,32.31,32.17,32.18,9738689,313384397
2024-01-03 11:00:00,31.28,31.57,30.91,31.33,26364092,825274585
2024-01-03 11:05:00,31.69,31.7,31.37,31.44,3752204,118438213
2024-01-03 11:10:00,31.05,31.33,30.79,31.18,9173160,285445812
2024-01-03 11:15:00,31.08,31.23,30.49,30.85,9095431,281638392
2024-01-03 11:20:00,30.48,30.58,30.06,30.41,13721988,417757238
2024-01-03 11:25:00,29.99,30.29,29.92,30.2,10881434,327465313
2024-01-03 11:30:00,29.94,29.96,29.42,29.89,7929927,237240230
2024-01-03 11:35:00,29.54,29.86,29.43,29.85,5912934,175598248
2024-01-03 11:40:00,29.68,30.24,29.34,29.58,11545094,342078659
2024-01-03 11:45:00,29.45,29.73,29.3,29.32,5968182,175397756
2024-01-03 11:50:00,28.86,29.11,28.46,28.95,15062880,435384328
2024-01-03 11:55:00,28.66,28.69,28.45,28.65,11322281,324435522
2024-01-03 12:00:00,28.71,28.94,28.3,28.43,12722793,363478362
2024-01-03 12:05:00,27.69,27.88,27.45,27.76,14145240,392236951
2024-01-03 12:10:00,27.05,27.2,26.98,27.19,9366109,254016166
2024-01-03 12:15:00,27.28,27.35,26.54,27.08,7081028,192480869
2024-01-03 12:20:00,27.11,27.13,26.74,26.85,5462618,147385738
2024-01-03 12:25:00,26.54,27.22,26.29,26.54,15789005,419081361
2024-01-03 12:30:00,26.41,26.46,26.11,26.28,5351625,141005447
2024-01-03 12:35:00,26.27,26.37,26.05,26.09,10802722,282812174
2024-01-03 12:40:00,25.63,26.05,25.41,25.72,12472816,320215950
2024-01-03 12:45:00,25.25,25.31,24.88,25.31,11397663,288084314
2024-01-03 12:50:00,25.25,25.49,24.76,25.09,5219874,131387983
2024-01-03 12:55:00,24.86,24.87,24.48,24.65,15622626,386715464
2024-01-03 13:00:00,24.55,24.76,24.46,24.48,9089085,222849139
2024-01-03 13:05:00,23.81,24.0,23.68,23.91,13133427,313354744
2024-01-03 13:10:00,24.11,24.16,23.75,23.87,8308638,199306694
2024-01-03 13:15:00,23.66,23.9,23.56,23.72,6527730,154638293
2024-01-03 13:20:00,23.49,23.68,23.34,23.53,8532549,200625371
2024-01-03 13:25:00,23.52,23.53,23.42,23.48,6343553,149086806
2024-01-03 13:30:00,23.74,24.0,23.01,23.56,3993673,94455664
2024-01-03 13:35:00,23.62,23.75,23.32,23.52,8522603,200837087
2024-01-03 13:40:00,22.99,23.08,22.63,22.94,15192305,348877753
2024-01-03 13:45:00,22.53,22.62,22.41,22.48,8785246,197724346
2024-01-03 13:50:00,22.15,22.15,21.87,22.15,11097902,245793614
2024-01-03 13:55:00,21.99,22.06,21.67,21.93,10896387,239282540
2024-01-03 14:00:00,21.53,22.08,21.35,21.8,8046082,174301272
2024-01-03 14:05:00,21.43,21.51,21.27,21.46,15423116,330711684
2024-01-03 14:10:00,21.3,21.33,21.11,21.28,5144492,109522336
2024-01-03 14:15:00,20.82,21.12,20.73,20.94,10222469,213416458
2024-01-03 14:20:00,20.67,20.81,20.54,20.63,16430249,339243994
2024-01-03 14:25:00,20.17,20.21,20.14,20.19,9066632,182993335
2024-01-03 14:30:00,20.02,20.2,19.7,19.85,18571892,370178737
2024-01-03 14:35:00,19.59,19.63,19.32,19.44,9124128,178034013
2024-01-03 14:40:00,19.05,19.13,19.01,19.09,18564713,354036921
2024-01-03 14:45:00,19.05,19.12,18.99,19.06,4987218,95032342
2024-01-03 14:50:00,18.72,18.81,18.43,18.73,15355094,287541361
2024-01-03 14:55:00,18.89,18.98,18.53,18.94,6869143,129937849
2024-01-03 15:00:00,18.84,19.07,18.77,18.82,4549208,85671235
2024-01-03 15:05:00,18.59,18.85,18.52,18.66,6636033,123612957
2024-01-03 15:10:00,18.25,18.45,17.95,18.35,8439471,154430485
2024-01-03 15:15:00,18.33,18.43,18.25,18.27,5855096,107137035
2024-01-03 15:20:00,18.06,18.24,17.89,18.0,12487969,225192873
2024-01-03 15:25:00,17.77,17.94,17.74,17.84,10365325,184570523
2024-01-03 15:30:00,18.11,18.21,17.99,18.03,13197918,238492366
2024-01-03 15:35:00,17.78,17.89,17.54,17.84,12016323,213992921
2024-01-03 15:40:00,17.84,17.99,17.52,17.82,5999772,106995719
2024-01-03 15:45:00,17.62,17.65,17.49,17.55,11690005,205526607
2024-01-03 15:50:00,17.36,17.53,17.07,17.37,9882501,171601944
2024-01-03 15:55:00,17.48,17.51,17.4,17.44,6470102,112953217
2024-01-03 16:00:00,17.13,17.32,16.91,17.18,16798839,288193198
2024-01-03 16:05:00,17.24,17.36,17.15,17.25,5286259,91169064
2024-01-03 16:10:00,17.16,17.18,17.16,17.18,3629730,62326389
2024-01-03 16:15:00,16.87,17.06,16.86,16.93,14113126,238522131
2024-01-03 16:20:00,16.83,16.94,16.54,16.85,5253515,88475255
2024-01-03 16:25:00,16.68,16.81,16.52,16.81,8504904,142422100
2024-01-03 16:30:00,16.69,17.04,16.54,16.73,10221533,170759653
2024-01-03 16:35:00,16.33,16.46,16.22,16.35,9394454,153517977
2024-01-03 16:40:00,16.08,16.1,15.96,16.1,7832655,125994428
2024-01-03 16:45:00,15.88,16.06,15.84,15.9,10945316,173970830
2024-01-03 16:50:00,15.73,15.87,15.63,15.74,11431738,179865060
2024-01-03 16:55:00,15.69,16.09,15.64,15.66,5831695,91416141
2024-01-03 17:00:00,15.59,15.63,15.37,15.52,11313229,175998955
2024-01-03 17:05:00,15.16,15.24,15.15,15.2,16806659,255129534
2024-01-03 17:10:00,15.01,15.3,15.0,15.1,7000740,105388146
2024-01-03 17:15:00,14.94,15.14,14.91,15.02,3974962,59556265
2024-01-03 17:20:00,14.9,15.27,14.82,14.94,9712649,144920710
2024-01-03 17:25:00,14.89,14.96,14.84,14.92,4063534,60568736
2024-01-03 17:30:00,14.81,14.96,14.7,14.87,8904487,132143593
2024-01-03 17:35:00,14.68,14.85,14.55,14.77,7520268,110749806
2024-01-03 17:40:00,14.59,14.86,14.46,14.62,11082060,161826707
2024-01-03 17:45:00,14.3,14.31,14.2,14.28,22862604,326683256
2024-01-03 17:50:00,14.23,14.26,14.18,14.19,11304263,160632905
2024-01-03 17:55:00,14.03,14.12,13.98,14.07,7998455,112387639
2024-01-03 18:00:00,13.93,13.97,13.83,13.96,6324729,88207341
2024-01-03 18:05:00,13.62,13.71,13.55,13.68,19274268,263084917
2024-01-03 18:10:00,13.43,13.44,13.4,13.43,13373440,179567692
2024-01-03 18:15:00,13.35,13.54,13.2,13.41,4010892,53659529
2024-01-03 18:20:00,13.31,13.36,13.11,13.27,14278185,189729664
2024-01-03 18:25:00,13.09,13.41,12.93,13.21,5083835,66850724
2024-01-03 18:30:00,13.06,13.29,13.03,13.08,5202900,67992502
2024-01-03 18:35:00,12.97,13.05,12.83,12.95,5145216,66694464
2024-01-03 18:40:00,12.93,12.98,12.82,12.92,7020320,90745598
2024-01-03 18:45:00,12.91,12.92,12.65,12.74,14024352,179855168
2024-01-03 18:50:00,12.64,12.78,12.38,12.62,7805355,98601163
2024-01-03 18:55:00,12.39,12.52,12.22,12.45,9723237,120746017
2024-01-03 19:00:00,12.28,12.31,12.19,12.28,9860974,121090428
2024-01-03 19:05:00,12.02,12.29,12.01,12.13,13270925,160264620
2024-01-03 19:10:00,12.03,12.1,11.94,12.03,5090075,61224822
2024-01-03 19:15:00,11.82,11.93,11.75,11.87,17039842,201761116
2024-01-03 19:20:00,11.92,12.06,11.83,11.87,3623209,43089971
2024-01-03 19:25:00,11.63,11.7,11.51,11.66,20375724,237327292
2024-01-03 19:30:00,11.52,11.6,11.48,11.53,7222786,83254975
2024-01-03 19:35:00,11.34,11.55,11.21,11.38,14962632,169930630
2024-01-03 19:40:00,11.49,11.55,11.32,11.39,4181009,47840568
2024-01-03 19:45:00,11.28,11.37,11.09,11.3,5356643,60465531
2024-01-03 19:50:00,11.38,11.41,11.15,11.28,8085940,91604021
2024-01-03 19:55:00,11.08,11.1,11.02,11.03,21672882,239600135
2024-01-03 20:00:00,10.97,11.09,10.77,10.95,8078051,88530851
2024-01-03 20:05:00,10.93,11.01,10.79,10.91,7755243,84722983
2024-01-03 20:10:00,10.83,10.89,10.81,10.81,10231564,110741584
2024-01-03 20:15:00,10.69,10.82,10.65,10.8,7774661,83536538
2024-01-03 20:20:00,10.63,10.66,10.46,10.64,9843839,104714586
2024-01-03 20:25:00,10.7,10.72,10.5,10.66,5762295,61546604
2024-01-03 20:30:00,10.75,10.82,10.67,10.75,9052857,97288503
2024-01-03 20:35:00,10.54,10.61,10.49,10.61,9785505,103460130
2024-01-03 20:40:00,10.46,10.47,10.4,10.47,16405752,171695669
2024-01-03 20:45:00,10.57,10.59,10.43,10.48,3865548,40698352
2024-01-03 20:50:00,10.58,10.58,10.39,10.51,4098361,43213473
2024-01-03 20:55:00,10.36,10.43,10.36,10.36,13030376,135014404
2024-01-03 21:00:00,10.27,10.35,10.21,10.23,13530059,138679381
2024-01-03 21:05:00,10.08,10.19,10.05,10.1,7734922,78056490
2024-01-03 21:10:00,9.81,9.96,9.77,9.89,13704711,135003763
2024-01-03 21:15:00,9.68,9.81,9.62,9.72,19793268,191999721
2024-01-03 21:20:00,9.62,9.67,9.46,9.55,10471242,100378527
2024-01-03 21:25:00,9.38,9.44,9.37,9.4,15281617,143483833
2024-01-03 21:30:00,9.29,9.44,9.26,9.3,12583903,116953055
2024-01-03 21:35:00,9.21,9.23,9.12,9.22,8600938,79276458
2024-01-03 21:40:00,9.33,9.37,9.18,9.25,8903539,82715336
2024-01-03 21:45:00,9.16,9.21,8.95,9.08,17315375,157883135
2024-01-03 21:50:00,9.16,9.26,9.02,9.06,5815615,52991931
2024-01-03 21:55:00,8.95,9.0,8.93,8.96,11617581,104006641
2024-01-03 22:00:00,8.88,8.93,8.82,8.86,12172053,107964434
2024-01-03 22:05:00,8.76,8.83,8.72,8.82,7982893,70161829
2024-01-03 22:10:00,8.72,8.77,8.53,8.66,19990060,173681744
2024-01-03 22:15:00,8.55,8.61,8.49,8.6,7265308,62273342
2024-01-03 22:20:00,8.53,8.61,8.36,8.52,7472963,63719762
2024-01-03 22:25:00,8.42,8.51,8.39,8.47,5738224,48472034
2024-01-03 22:30:00,8.38,8.55,8.37,8.41,4760278,39953400
2024-01-03 22:35:00,8.45,8.52,8.42,8.49,5328516,45127151
2024-01-03 22:40:00,8.33,8.4,8.17,8.36,17206944,143621336
2024-01-03 22:45:00,8.22,8.27,8.15,8.24,14296660,117660176
2024-01-03 22:50:00,8.1,8.29,8.02,8.12,14507710,117616600
2024-01-03 22:55:00,8.04,8.2,7.95,8.0,13632366,109310126
2024-01-03 23:00:00,7.84,7.92,7.84,7.88,16943353,133173779
2024-01-03 23:05:00,7.89,7.9,7.77,7.88,5148637,40581971
2024-01-03 23:10:00,7.94,8.01,7.89,7.89,7775258,61520776
2024-01-03 23:15:00,7.75,7.92,7.65,7.77,10563724,82018712
2024-01-03 23:20:00,7.62,7.7,7.61,7.65,19029095,145227655
2024-01-03 23:25:00,7.59,7.66,7.57,7.6,9736313,73933828
2024-01-03 23:30:00,7.53,7.54,7.45,7.49,9250614,69483192
2024-01-03 23:35:00,7.46,7.47,7.4,7.45,7955758,59315926
2024-01-03 23:40:00,7.37,7.42,7.32,7.39,9500425,70113198
2024-01-03 23:45:00,7.25,7.29,7.12,7.23,10251878,74190095
2024-01-03 23:50:00,7.21,7.28,7.09,7.25,6745707,48738579
2024-01-03 23:55:00,7.3,7.38,7.26,7.28,5846220,42613525
2024-01-04 00:00:00,7.18,7.19,7.17,7.17,6881990,49386855
2024-01-04 00:05:00,7.06,7.17,7.01,7.08,16745238,118389643
2024-01-04 00:10:00,6.99,7.03,6.93,7.02,10119181,70897944
2024-01-04 00:15:00,6.94,6.97,6.89,6.97,11938603,83023547
2024-01-04 00:20:00,6.96,6.96,6.91,6.94,8672437,60238036
2024-01-04 00:25:00,7.02,7.05,6.91,6.98,6883696,48187825
2024-01-04 00:30:00,6.88,7.07,6.86,6.9,10852103,74754918
2024-01-04 00:35:00,6.8,6.88,6.75,6.79,15521663,105470317
2024-01-04 00:40:00,6.58,6.71,6.51,6.65,22671328,149884674
2024-01-04 00:45:00,6.52,6.55,6.5,6.54,9746504,63661389
2024-01-04 00:50:00,6.47,6.51,6.4,6.47,13943443,90267926
2024-01-04 00:55:00,6.47,6.56,6.43,6.5,10210472,66242836
2024-01-04 01:00:00,6.38,6.48,6.35,6.41,14137206,90423005
2024-01-04 01:05:00,6.34,6.38,6.3,6.36,13043412,82799218
2024-01-04 01:10:00,6.3,6.34,6.28,6.29,9045263,56975971
2024-01-04 01:15:00,6.29,6.34,6.2,6.29,7635271,48012369
2024-01-04 01:20:00,6.28,6.41,6.28,6.36,12147364,76772640
2024-01-04 01:25:00,6.2,6.33,6.2,6.27,6575517,40981516
2024-01-04 01:30:00,6.16,6.22,6.12,6.18,16834788,103863830
2024-01-04 01:35:00,6.18,6.21,6.16,6.17,5741153,35455975
2024-01-04 01:40:00,6.06,6.17,6.05,6.14,6991930,42639914
2024-01-04 01:45:00,6.15,6.19,6.11,6.17,7868904,48489741
2024-01-04 01:50:00,6.12,6.17,6.05,6.14,4982490,30537382
2024-01-04 01:55:00,6.1,6.18,5.97,6.06,11092605,67436794
2024-01-04 02:00:00,6.01,6.04,5.98,6.03,10177436,61274631
2024-01-04 02:05:00,6.03,6.06,6.01,6.02,2873058,17311010
2024-01-04 02:10:00,6.0,6.04,5.95,6.0,5198964,31198448
2024-01-04 02:15:00,5.9,6.02,5.73,5.96,4009211,23780150
2024-01-04 02:20:00,5.98,6.0,5.9,5.95,5257692,31366013
2024-01-04 02:25:00,5.96,5.96,5.93,5.95,6548352,38986036
2024-01-04 02:30:00,5.97,6.02,5.92,5.96,7169595,42760355
2024-01-04 02:35:00,6.04,6.04,5.9,5.93,10713925,64134175
2024-01-04 02:40:00,5.8,5.94,5.77,5.86,11835303,69004702
2024-01-04 02:45:00,5.86,5.91,5.76,5.81,7109711,41480888
2024-01-04 02:50:00,5.8,5.84,5.8,5.81,7380378,42828770
2024-01-04 02:55:00,5.72,5.75,5.64,5.71,16931206,96778843
2024-01-04 03:00:00,5.67,5.69,5.63,5.67,9168800,51996543
2024-01-04 03:05:00,5.59,5.64,5.58,5.6,13847549,77429535
2024-01-04 03:10:00,5.53,5.59,5.51,5.54,14091285,77996612
2024-01-04 03:15:00,5.55,5.57,5.52,5.54,6189829,34345681
2024-01-04 03:20:00,5.46,5.53,5.44,5.5,8027211,43960631
2024-01-04 03:25:00,5.46,5.51,5.43,5.44,11915092,64993860
2024-01-04 03:30:00,5.32,5.35,5.27,5.33,8346093,44454635
2024-01-04 03:35:00,5.28,5.36,5.27,5.31,6225591,32967073
2024-01-04 03:40:00,5.27,5.3,5.24,5.28,6730726,35529900
2024-01-04 03:45:00,5.36,5.39,5.29,5.32,5764597,30783529
2024-01-04 03:50:00,5.24,5.28,5.15,5.26,5879198,30867652
2024-01-04 03:55:00,5.22,5.28,5.16,5.21,5783876,30184663
2024-01-04 04:00:00,5.15,5.21,5.13,5.17,10404077,53716018
2024-01-04 04:05:00,5.21,5.21,5.14,5.19,8206328,42637923
2024-01-04 04:10:00,5.15,5.2,5.09,5.13,15461733,79459453
2024-01-04 04:15:00,5.14,5.15,5.04,5.09,7526085,38488818
2024-01-04 04:20:00,5.06,5.11,5.02,5.06,8329733,42166277
2024-01-04 04:25:00,5.04,5.05,4.92,5.02,13310708,66949836
2024-01-04 04:30:00,4.96,5.01,4.88,4.95,7867145,38980314
2024-01-04 04:35:00,4.94,4.99,4.91,4.91,11241288,55394499
2024-01-04 04:40:00,4.89,4.97,4.88,4.9,7170722,35108119
2024-01-04 04:45:00,4.83,4.85,4.79,4.82,8313041,40112268
2024-01-04 04:50:00,4.77,4.8,4.75,4.77,12899836,61545132
2024-01-04 04:55:00,4.7,4.75,4.67,4.7,16819339,79027369
2024-01-04 05:00:00,4.7,4.72,4.62,4.7,2788716,13102193
2024-01-04 05:05:00,4.6,4.62,4.55,4.59,9517106,43749845
2024-01-04 05:10:00,4.53,4.54,4.52,4.53,6723528,30435241
2024-01-04 05:15:00,4.5,4.51,4.46,4.5,7094902,31918728
2024-01-04 05:20:00,4.54,4.59,4.51,4.51,6311839,28564134
2024-01-04 05:25:00,4.48,4.49,4.42,4.46,10603603,47413122
2024-01-04 05:30:00,4.42,4.45,4.37,4.4,9387908,41362691
2024-01-04 05:35:00,4.41,4.5,4.38,4.42,10609958,46827580
2024-01-04 05:40:00,4.3,4.38,4.3,4.32,13718901,59190852
2024-01-04 05:45:00,4.23,4.26,4.21,4.21,10258291,43253691
2024-01-04 05:50:00,4.2,4.21,4.15,4.18,6600504,27645088
2024-01-04 05:55:00,4.15,4.17,4.11,4.12,12390392,51248044
2024-01-04 06:00:00,4.03,4.05,3.99,4.05,12799823,51718466
2024-01-04 06:05:00,4.02,4.07,4.01,4.03,5552259,22357808
2024-01-04 06:10:00,3.96,4.03,3.95,4.0,5702834,22699312
2024-01-04 06:15:00,3.93,3.98,3.89,3.94,16179106,63668389
2024-01-04 06:20:00,3.88,3.9,3.85,3.86,22636026,87594753
2024-01-04 06:25:00,3.84,3.85,3.81,3.85,5407385,20785418
2024-01-04 06:30:00,3.84,3.84,3.79,3.83,6530645,25051747
2024-01-04 06:35:00,3.79,3.81,3.76,3.79,11633237,44054069
2024-01-04 06:40:00,3.81,3.87,3.75,3.81,8989905,34250335
2024-01-04 06:45:00,3.72,3.77,3.68,3.74,12745930,47491252
2024-01-04 06:50:00,3.66,3.68,3.6,3.65,22634043,82735939
2024-01-04 06:55:00,3.54,3.64,3.52,3.6,13542589,48364571
2024-01-04 07:00:00,3.56,3.57,3.55,3.56,9685131,34473024
2024-01-04 07:05:00,3.5,3.54,3.48,3.53,10360176,36447299
2024-01-04 07:10:00,3.51,3.52,3.45,3.49,15942040,55812964
2024-01-04 07:15:00,3.48,3.51,3.43,3.47,11133312,38656663
2024-01-04 07:20:00,3.4,3.43,3.36,3.4,8108029,27572740
2024-01-04 07:25:00,3.43,3.45,3.38,3.4,4799690,16390253
2024-01-04 07:30:00,3.35,3.37,3.32,3.37,10032473,33687213
2024-01-04 07:35:00,3.39,3.43,3.31,3.36,4511746,15235544
2024-01-04 07:40:00,3.35,3.36,3.34,3.34,10366555,34682167
2024-01-04 07:45:00,3.31,3.34,3.26,3.32,10850651,35966356
2024-01-04 07:50:00,3.32,3.32,3.23,3.3,9517408,31483054
2024-01-04 07:55:00,3.26,3.29,3.26,3.28,12238615,40000158
2024-01-04 08:00:00,3.25,3.27,3.22,3.26,5745789,18701164
2024-01-04 08:05:00,3.25,3.29,3.25,3.26,7298805,23783367
2024-01-04 08:10:00,3.23,3.24,3.21,3.24,11681126,37750737
2024-01-04 08:15:00,3.21,3.23,3.2,3.22,6183832,19871817
2024-01-04 08:20:00,3.21,3.22,3.18,3.19,12794527,40908802
2024-01-04 08:25:00,3.19,3.2,3.17,3.19,3474718,11085577
2024-01-04 08:30:00,3.15,3.17,3.13,3.14,16392478,51575902
2024-01-04 08:35:00,3.15,3.19,3.15,3.16,7428046,23419707
2024-01-04 08:40:00,3.1,3.13,3.1,3.12,8056782,25062089
2024-01-04 08:45:00,3.06,3.1,3.04,3.06,18182050,55648262
2024-01-04 08:50:00,3.0,3.07,2.98,3.03,10840743,32703060
2024-01-04 08:55:00,2.98,2.99,2.98,2.98,9033571,26957465
2024-01-04 09:00:00,2.95,3.0,2.91,2.97,3524900,10450167
2024-01-04 09:05:00,2.96,3.01,2.9,2.93,11781236,34688869
2024-01-04 09:10:00,2.9,2.94,2.86,2.89,12612840,36538258
2024-01-04 09:15:00,2.82,2.85,2.82,2.82,24182150,68177515
2024-01-04 09:20:00,2.8,2.83,2.77,2.78,16878055,47076272
2024-01-04 09:25:00,2.69,2.7,2.67,2.7,20271438,54613860
2024-01-04 09:30:00,2.65,2.65,2.61,2.64,20492112,54157839
2024-01-04 09:35:00,2.63,2.68,2.59,2.63,6543833,17211779
2024-01-04 09:40:00,2.62,2.65,2.59,2.62,8554536,22420209
2024-01-04 09:45:00,2.62,2.64,2.57,2.6,5854445,15280924
2024-01-04 09:50:00,2.57,2.57,2.55,2.56,12087113,30952232
2024-01-04 09:55:00,2.53,2.54,2.52,2.53,11568209,29284536
2024-01-04 10:00:00,2.48,2.52,2.46,2.5,5193371,12952243
2024-01-04 10:05:00,2.44,2.49,2.43,2.46,17899041,43863929
2024-01-04 10:10:00,2.46,2.47,2.43,2.46,8020219,19735471
2024-01-04 10:15:00,2.46,2.46,2.41,2.45,5843430,14343720
2024-01-04 10:20:00,2.41,2.43,2.41,2.43,10325182,24971439
2024-01-04 10:25:00,2.43,2.48,2.4,2.4,13378780,32325482
2024-01-04 10:30:00,2.4,2.44,2.37,2.38,11703896,27981143
2024-01-04 10:35:00,2.33,2.34,2.3,2.32,14324842,33280580
2024-01-04 10:40:00,2.29,2.3,2.27,2.29,9061312,20773425
2024-01-04 10:45:00,2.25,2.27,2.24,2.26,15014528,33868846
2024-01-04 10:50:00,2.21,2.23,2.19,2.22,14900537,32950055
2024-01-04 10:55:00,2.19,2.19,2.18,2.19,7372435,16145713
2024-01-04 11:00:00,2.2,2.21,2.19,2.2,5817239,12801310
2024-01-04 11:05:00,2.17,2.24,2.17,2.19,10422841,22738922
2024-01-04 11:10:00,2.16,2.17,2.16,2.16,14606303,31528433
2024-01-04 11:15:00,2.14,2.16,2.14,2.15,11468773,24591608
2024-01-04 11:20:00,2.13,2.15,2.11,2.15,7081427,15135427
2024-01-04 11:25:00,2.13,2.15,2.1,2.14,9098588,19446945
2024-01-04 11:30:00,2.12,2.15,2.11,2.12,6997037,14829769
2024-01-04 11:35:00,2.11,2.11,2.09,2.09,16015743,33625089
2024-01-04 11:40:00,2.09,2.1,2.07,2.08,3753605,7819873
2024-01-04 11:45:00,2.05,2.09,2.04,2.07,9874665,20334533
2024-01-04 11:50:00,2.07,2.08,2.03,2.06,6230133,12851356
2024-01-04 11:55:00,2.03,2.06,2.01,2.05,6323316,12913457
2024-01-04 12:00:00,2.06,2.07,2.02,2.05,7915755,16245889
2024-01-04 12:05:00,2.01,2.02,1.99,2.02,16453388,33159726
2024-01-04 12:10:00,2.02,2.04,2.01,2.02,2747948,5546271
2024-01-04 12:15:00,2.02,2.03,2.0,2.0,10227361,20541460
2024-01-04 12:20:00,2.0,2.02,1.99,2.02,7196669,14455143
2024-01-04 12:25:00,1.97,1.99,1.96,1.98,11688502,23109219
2024-01-04 12:30:00,1.99,1.99,1.98,1.99,9238379,18373369
2024-01-04 12:35:00,1.99,1.99,1.97,1.97,7464053,14779686
2024-01-04 12:40:00,1.93,1.98,1.93,1.95,18202645,35272224
2024-01-04 12:45:00,1.89,1.95,1.88,1.92,8117472,15461606
2024-01-04 12:50:00,1.89,1.9,1.87,1.89,13126829,24838549
2024-01-04 12:55:00,1.89,1.89,1.88,1.88,9742166,18358372
2024-01-04 13:00:00,1.88,1.88,1.84,1.87,5955133,11174781
2024-01-04 13:05:00,1.84,1.85,1.82,1.84,10147028,18686958
2024-01-04 13:10:00,1.82,1.83,1.81,1.83,13489160,24592692
2024-01-04 13:15:00,1.85,1.87,1.84,1.84,10801979,19912018
2024-01-04 13:20:00,1.83,1.88,1.81,1.85,5722275,10508645
2024-01-04 13:25:00,1.83,1.85,1.82,1.83,8543637,15645855
2024-01-04 13:30:00,1.82,1.83,1.81,1.82,5536108,10054759
2024-01-04 13:35:00,1.8,1.81,1.78,1.8,6753088,12162339
2024-01-04 13:40:00,1.79,1.81,1.77,1.79,7447159,13312063
2024-01-04 13:45:00,1.76,1.76,1.75,1.76,8261946,14521940
2024-01-04 13:50:00,1.71,1.75,1.7,1.74,14827505,25586946
2024-01-04 13:55:00,1.69,1.71,1.68,1.7,20319612,34412258
2024-01-04 14:00:00,1.69,1.7,1.68,1.68,12143059,20481893
2024-01-04 14:05:00,1.67,1.68,1.66,1.68,8855003,14810481
2024-01-04 14:10:00,1.65,1.66,1.63,1.65,17199966,28445327
2024-01-04 14:15:00,1.66,1.69,1.64,1.66,6630352,11004218
2024-01-04 14:20:00,1.62,1.65,1.6,1.63,16405810,26641236
2024-01-04 14:25:00,1.59,1.6,1.58,1.59,23433396,37283020
2024-01-04 14:30:00,1.57,1.6,1.54,1.58,10405413,16373187
2024-01-04 14:35:00,1.57,1.58,1.56,1.57,3089153,4862093
